Category,Store,Room,Quantity,Calculated Weight,Last Audit Date,Last Audit Quantity,Par Level,Brand,Product Type,Variant Type,Product Metadata,Med or Rec,Product Id,Product Name,Variant Id,Variant Name,Price Profile Name,Price,Total Price,Cost,Total Cost,SKU,Weight,Weight Unit of Measure,Reporting Unit of Measure,Created At,Inventory Notes,Last Discrepancy At,Inventory Id,Allergens,Batch Date,Batch Number,Cultivator License,Cultivator Name,Delay of Effects,Directions for Administration,ERP ID,ERP Name,Expiration Date,Extraction Method,Growth Method,Harvest Date,Ingredients,Invoice,Is Child-Resistant,Is Inhalable,Is Tamper-Evident,Is Tested,Manifest ID,Manufactured Date,MMUR Order Type,Notes,# of Seeds,# of Servings,Packaged By,Packaged Date,Paper Weight,Plant Count,Production Run Number,Registration Number,Regulatory ID,Requires Refrigeration,Secondary Supplier Licenses,Serving Size / Dosage,Solvents Used,Source Label,Storage Requirements,Strain Name,Strain Species,Supplier Address,Supplier License,Supplier Name,Supplier Phone,Tested By,Tested Date,Testing URL,Test Lot Number,Third-Party Display Name,Use By Date,Weight with Paper,% CBC,% CBC Range,% CBCV,% CBCV Range,% CBCa,% CBCa Range,% CBD,% CBD Range,% CBD-A,% CBD-A Range,% CBDV,% CBDV Range,% CBDVa,% CBDVa Range,% CBG,% CBG Range,% CBGa,% CBGa Range,% CBL,% CBL Range,% CBLa,% CBLa Range,% CBN,% CBN Range,% CBT,% CBT Range,% THC,% THC Range,% THC-A,% THC-A Range,% THCV,% THCV Range,% THCVa,% THCVa Range,% Total Active Cannabinoids (TAC),% delta-8 THC,% delta-8 THC Range,3-Carene,Borneol,Camphene,Camphor,Carvacrol,Carvone,Caryophyllene Oxide,Cedrol,Cis-Nerolidol,Cis-Ocimene,Citral,Eucalyptol,Farnesene,Farnesol isomer 1,Farnesol isomer 2,Fenchol,Fenchone,Gamma Terpinene,Geraniol,Geranyl Acetate,Grams of Concentrate,Grams of Flower,Guaiol,"High THC, Low CBD",Isoborneol,Isopulegol,Limonene,Linalool,"Low THC, High CBD",Menthol,Menthone,Mg CBC,Mg CBCV,Mg CBCa,Mg CBD,Mg CBD-A,Mg CBDV,Mg CBDVa,Mg CBG,Mg CBGa,Mg CBL,Mg CBLa,Mg CBN,Mg CBT,Mg THC,Mg THC-A,Mg THCV,Mg THCVa,Mg delta-8 THC,"Moderate THC, Moderate CBD",Nerol,Nootkatone,Octyl Acetate,Phytane,Piperitone,Pulegone,Sabinene,Sabinene Hydrate,Safranal,Squalene,Terpinen-4-ol,Terpineol,Terpinolene,Thymol,Total % THC,Total Terpenes,Total Terpenoids,Trans-Nerolidol,Trans-Ocimene,Valencene,Verbenone,m-Cymene,o-Cymene,p-Cymene,trans-β-Farnesene,α-Bisabolol,α-Cedrene,α-Humulene,α-Phellandrene,α-Pinene,α-Terpinene,α-Terpineol,α-Thujone,β-Caryophyllene,β-Myrcene,β-Ocimene,β-Pinene,γ-Terpinene,δ 3-Carene,δ-Limonene
Flower,Today's Herbal Choice | Rainier,Bag And Tag,23.100,,,,,,,,,REC,c91956ad-68aa-4c25-a3bc-dfc02d19e4ae,*Gelato Oreoz - GREEN LEAF SPECIAL (R),758d2d7d-faa2-4bcc-8492-3b8d38a5d477,Special Branded,$30 Ounce (R),$2.25,$51.98,$0.45,$10.40,1A401030005FB41000001325,,Grams,grams,09/04/2025 08:23:30 PM,,,e831b2fc-a402-4e37-9d2b-5dbf258a7329,,2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A401030005FB41000001333,,,,,,,,Indica,,020-10081777361,Special Branded,,Chemhistory,2025-04-17,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,104.100,,,,,,,,,REC,2216ab48-13f3-4fe2-8674-495241b8bc67,Gelato X Dosi (R),5d6429ab-f0c2-4374-a8c7-051d36068a8c,5150,$12 Gram (R),$12.00,"$1,249.20",$1.32,$137.41,1A4010300050A3D000000456,,Grams,grams,01/20/2025 06:38:28 PM,,06/09/2025 06:08:35 PM,458fabfe-7be2-4e3b-91b1-2ee360faac96,,2023-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300050A3D000000456,,,,,,,,,,020-1023301F064,5150 Cannabis,,Chemhistory,2023-10-17,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,26.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Hold Safe Rainier,230.000,,,,,,,,,REC,3af115d0-b9c2-4043-8793-54450d941c29,Gelatti Kush (R),9f1664fe-a1da-48b2-bc4d-14070bf1f119,Noble Farms,$16 Gram (R),$16.00,"$3,680.00",$3.91,$899.30,1A4010300001EE5000011961,,Grams,grams,10/07/2025 03:38:52 PM,,,9184f09c-5147-46ef-8a53-9c0d80f3be85,,2025-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300001EE5000011961,,,,,,,,Indica,,020-10025979B73,Noble Farms,,Chemhistory,2025-08-21,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,35.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.44,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,5.480,,,,,,,,,REC,5d58dc88-5b1c-46e0-942a-2af40c13373f,GG #4 (R),2259d5c5-b912-4f95-8672-92a3d0d66ebe,Meraki,$14 Gram (R),$14.00,$76.72,$0.93,$5.10,1A40103000217F2000082508,,Grams,grams,04/18/2025 04:19:45 PM,,05/05/2025 02:59:22 PM,71f266af-07eb-4924-8c8c-addcaff60ead,,2025-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000217F2000082508,,,,,,,,Indica,,020-10112054705,Meraki Gardens,,PREE,2025-04-14,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,29.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Today's Herbal Choice | Rainier,Sales Floor Rainier,4.000,,,,,,,,,,7f6ed96d-7517-4232-a762-219a50a7c0be,Glycerin - Dab Rig,95e8fcf7-f024-48e0-b444-3bfceefa97b6,,,$30.00,$120.00,$6.95,$27.80,Glycerin - Dab Rig,,,,09/16/2025 05:12:49 PM,,,13dc9474-0bb3-4af9-a5cd-65a692308766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,26.600,,,,,,Flower,Flower,,REC,02d2768b-c1c8-4984-a5ed-2abf279164e2,*GMO Cookies - GREEN LEAF SPECIAL (R),b85e983e-1262-4c11-8a77-d5e7cdb5c407,Farmcanna Inc,$50 Ounce (R),$3.00,$79.80,$0.55,$14.63,1A4010300006EF7000004371,,Grams,grams,07/14/2025 01:25:43 PM,,,3616f365-170a-42de-aa87-4577b96af2fb,,2024-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300006EF7000004371,,,,,,,,,,020-10077501BFC,Siering Farms LLC,,Chemhistory,2025-06-18,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.39,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Sales Floor Rainier,0.000,,,,,,Flower,Flower,,REC,02d2768b-c1c8-4984-a5ed-2abf279164e2,*GMO Cookies - GREEN LEAF SPECIAL (R),b85e983e-1262-4c11-8a77-d5e7cdb5c407,Farmcanna Inc,$50 Ounce (R),$3.00,$0.00,$0.55,$0.00,1A4010300006EF7000004371,,Grams,grams,07/14/2025 01:25:43 PM,,,3616f365-170a-42de-aa87-4577b96af2fb,,2024-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300006EF7000004371,,,,,,,,,,020-10077501BFC,Siering Farms LLC,,Chemhistory,2025-06-18,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.39,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,22.500,,,,,,Flower - Hybrid,Flower - Hybrid,,REC,1bd62782-ff50-49b5-9365-0fc418a2d2ad,*GMO - GREEN LEAF SPECIAL (R),48c994c8-c218-4a76-a943-a54d490c0d27,Green America,$50 Ounce (R),$3.00,$67.50,$0.66,$14.85,1A4010300042041000067695,,Grams,grams,09/08/2025 01:59:16 PM,,09/25/2025 10:42:34 PM,71944be5-8211-463b-8ce5-421c363acef2,,2024-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300042041000067695,,,,,,,,,,020-10106102D4F,Green American Farm,,Chemhistory,2025-08-06,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.18,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,22.100,,,,,,Flower - Hybrid,Flower - Hybrid,,REC,57365338-4439-4aee-8132-f00e015fc9ce,GMO (R),936a2562-3d98-4a4d-b19a-3df8d0a502b0,Frontier Farms,$7 Gram (R),$7.00,$154.70,$1.10,$24.31,1A4010300010BF9000047861,,Grams,grams,07/10/2025 03:19:15 PM,,,0e13380b-893e-485e-a597-0f348a5b9020,,2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300010BF9000047861,,,,,,,,,,020-1000427C361,Frontier Farms,,Chemhistory,2025-03-07,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,19.500,,,,,,Flower - Hybrid,Flower - Hybrid,,REC,57365338-4439-4aee-8132-f00e015fc9ce,GMO (R),936a2562-3d98-4a4d-b19a-3df8d0a502b0,Frontier Farms,$7 Gram (R),$7.00,$136.50,$1.10,$21.45,1A4010300010BF9000046786,,Grams,grams,04/01/2025 06:42:46 PM,,,28f83721-e290-4e73-8525-aebbbbe1bf8d,,2024-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300010BF9000046786,,,,,,,,,,020-1000427C361,Frontier Farms,,Chemhistory,2025-03-07,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,31.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,6.100,,,,,,Flower - Hybrid,Flower - Hybrid,,REC,57365338-4439-4aee-8132-f00e015fc9ce,GMO (R),6d07d7fd-3afa-410c-adb6-8b621426c407,Green Hills,$16 Gram (R),$16.00,$97.60,$2.20,$13.42,1A40103000073A2000174785,,Grams,grams,07/15/2025 08:02:40 PM,,,ee4890f2-6dab-42f8-8cfc-7f5dbbd79397,,2025-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000073A2000174785,,,,,,,,50/50,,020-1006622AC01,Green Hills,,Chemhistory,2025-04-08,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,36.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.23,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,108.000,,,,,,,,,REC,d416b0c6-bc11-499b-9d60-a7d4c62d47c6,*Godberry - GREEN LEAF SPECIAL (R),51b5a8fc-5f0e-495b-a329-5763f7deaa07,Black Crow Grow,$30 Ounce (R),$2.25,$243.00,$0.30,$32.40,C4tDkwht1c,,Grams,grams,01/10/2025 08:42:06 AM,,03/10/2025 10:25:31 AM,8e82b11f-72cb-4e06-ba65-b544d471a4ba,,2023-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000021FD000006581,,,,,,,,,,020-10003270D7B,Black Crow Grow,,PREE,2024-10-21,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,22.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Hold Safe Rainier,227.000,,,,,,,,,REC,a8957b11-8e69-4d93-af67-bdf8652ac91e,Golden Gunchest (R),c6cd3d5f-c626-451d-b6a2-8241b6fb23f8,Hectate Farms,$16 Gram (R),$16.00,"$3,632.00",$1.76,$399.52,1A4010300010BFA000334453,,Grams,grams,09/30/2025 12:29:58 PM,,,77c07405-1b69-4f1b-ba40-e6fe1ec5f203,,2025-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300010BFA000334453,,,,,,,,50/50,,020-1001391C10A,PRUF CULTIVAR- HECATE GARDENS,,Chemhistory,2025-09-02,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,33.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.01,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Hold Safe Rainier,454.000,,,,,,,,,REC,563ef571-b7a0-4e02-8149-aac67d7083bb,*Goofiez - GREEN LEAF SPECIAL (R),5168a155-ff79-420f-a936-a863a6c637fa,Pineapple Society,$30 Ounce (R),$2.25,"$1,021.50",$0.55,$249.70,1A4010300007D66000112963,,Grams,grams,10/06/2025 03:47:55 PM,,,b5bf2f03-95fb-4143-93a6-1396c097dd9a,,2024-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300007D66000112963,,,,,,,,50/50,,020-1006146D1C8,Pineapple Society,,Chemhistory,2025-09-04,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,2.000,,,,,,,,,REC,0594b333-c37d-4428-8671-86e1a5e5b910,Grape Gasoline (R),ad792546-543e-4b87-889d-348877f64490,Terpmongers,$14 Gram (R),$14.00,$28.00,$2.64,$5.28,1A40103000450B1000001384,,Grams,grams,07/15/2025 07:56:54 PM,,09/01/2025 03:10:24 PM,9e2a16a4-0b6c-4c87-ab47-6dc1f3693ae8,,2025-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000450B1000001384,,,,,,,,Indica,,020-1012998D7FB,Terpmongers,,Chemhistory,2025-06-03,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,31.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.98,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,16.900,,,,,,Flower - Sativa,Flower - Sativa,,REC,37db07dc-90f6-4878-94d9-fbd7e7c595ed,Green Crack (R),3283098c-382b-4fe5-aa18-cfaacaf6530f,Frontier Farms,$12 Gram (R),$12.00,$202.80,$1.90,$32.11,1A4010300010BF9000046603,,Grams,grams,06/05/2025 10:44:19 AM,,,cf47b517-f5ae-4fea-8adf-dc463f9c2407,,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300010BF9000046603,,,,,,,,,,020-1000435E8C8,Frontier Farms,,Chemhistory,2025-03-07,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,25.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,16.600,,,,,,,,,REC,a1aceca0-594e-4c2c-9690-f8a4b360e985,*Green Diesel - GREEN LEAF SPECIAL (R),32a0340d-ca63-4a77-8d55-257da56ad4eb,BJS A Grade,$30 Ounce (R),$2.25,$37.35,$0.33,$5.48,1A4010300042041000069375,,Grams,grams,08/19/2025 01:16:28 PM,,,6163db55-37db-4355-84c9-c3ce99212914,,2024-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300042041000069375,,,,,,,,50/50,,020-10017550229,BJS A Grade,,Chemhistory,2025-03-07,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35,,,,,,,,,,,,,,,,,,,,,,,,,
Edibles (Solid),Today's Herbal Choice | Rainier,Sales Floor Rainier,56.000,504,,,,,Sour Gummy,Sour Gummy,,REC,a3295662-25df-44f1-aca3-3db7accf97b5,*Gummy - 100mg Fifty-One Fifty 1pc - GREEN LEAF SPECIAL (R),c56e80a7-d259-4922-a605-8a74b637aeb7,Mystery,,$5.00,$280.00,$2.58,$144.48,20001-8706,9,Grams,each,09/19/2025 01:33:52 PM,,,a475c0e4-c3bb-4673-b5d0-925f2d02167a,,,052825H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300016A1D000020518,,,,,,,,50/50,,020-1000435E8C8,Frontier Farms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,4.600,,,,,,,,,REC,e9b0dad7-c515-406d-a07c-5eff786ddcca,Gusher Chem (R),aaacf922-4df9-442c-9245-15d38badd410,Alibi Cannabis,$12 Gram (R),$12.00,$55.20,$2.64,$12.14,1A4010300007D66000108023,,Grams,grams,07/29/2025 03:59:55 PM,,10/06/2025 06:14:48 PM,c51838a7-fcfd-4cd3-bcee-0a6b9b848b8e,,2025-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300007D66000108023,,,,,,,,50/50,,020-1003391638A,Alibi Cannabis,,Chemhistory,2025-06-16,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.03,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Hold Safe Rainier,454.000,,,,,,Flower - Indica,Flower - Indica,,REC,5fb2b5eb-f3ee-4493-b149-71e55e11ce86,*Gush Mints - GREEN LEAF SPECIAL (R),64206a3c-ceed-4ae0-b48e-0bbcc6a79a2c,Pineapple Society,$30 Ounce (R),$2.25,"$1,021.50",$0.44,$199.76,1A4010300007D66000110290,,Grams,grams,10/06/2025 03:48:30 PM,,,a9fc953e-4952-40f6-9afc-5909103c7185,,2024-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300007D66000110290,,,,,,,,Indica,,020-1006146D1C8,Pineapple Society,,Chemhistory,2025-08-06,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,58.400,,,,,,Flower - Indica,Flower,,REC,5fb2b5eb-f3ee-4493-b149-71e55e11ce86,*Gush Mints - GREEN LEAF SPECIAL (R),cec54c68-84e2-4b39-ac1f-3faf43d6aed9,Total Titans,$30 Ounce (R),$2.25,$131.40,$0.55,$32.12,1A4010300007D66000107282,,Grams,grams,07/04/2025 03:10:44 PM,,09/25/2025 10:46:47 PM,b29a9d0f-1337-4de8-bdf1-d0a61fd0b94c,,2024-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300007D66000107282,,,,,,,,Indica,,020-102400917FC,Total Titan Systems LLC,,Chemhistory,2025-06-09,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.01,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,16.900,,,,,,,,,REC,909f5df3-af4a-42e2-9093-5155bfbb07a0,Gush Mintz (R),9efb6c95-144a-44c0-bb9f-b870883447d2,Loud AF,$16 Gram (R),$16.00,$270.40,$1.50,$25.35,1A40103000156F9000004937,,Grams,grams,04/30/2025 08:58:42 AM,,,2362efbf-ecc6-4731-af62-be942521461e,,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000156F9000004937,,,,,,,,Indica,,020-1007331ADCB,Loud AF,,Chemhistory,2025-01-13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,10.100,,,,,,,,,REC,909f5df3-af4a-42e2-9093-5155bfbb07a0,Gush Mintz (R),9efb6c95-144a-44c0-bb9f-b870883447d2,Loud AF,$16 Gram (R),$16.00,$161.60,$3.08,$31.11,t5y5by5bgrgr,,Grams,grams,09/09/2025 10:52:14 AM,,,2b9cc39f-6e05-4d19-b112-ff3f9ea8add4,,2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000156F9000005356,,,,,,,,Indica,,020-1007331ADCB,Loud AF,,Chemhistory,2025-06-16,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,14.500,,,,,,,,,REC,909f5df3-af4a-42e2-9093-5155bfbb07a0,Gush Mintz (R),9efb6c95-144a-44c0-bb9f-b870883447d2,Loud AF,$16 Gram (R),$16.00,$232.00,$2.09,$30.31,1A40103000156F9000004942,,Grams,grams,05/23/2025 10:47:42 AM,,09/01/2025 03:14:25 PM,d7d2444c-3967-4005-a379-1d7eabf85172,,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000156F9000004942,,,,,,,,Indica,,020-1007331ADCB,Loud AF,,Chemhistory,2025-01-13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,17.400,,,,,,,,,REC,909f5df3-af4a-42e2-9093-5155bfbb07a0,Gush Mintz (R),9efb6c95-144a-44c0-bb9f-b870883447d2,Loud AF,$16 Gram (R),$16.00,$278.40,$1.32,$22.97,1A40103000156F9000004931,,Grams,grams,07/15/2025 07:49:51 PM,,,da43fd47-e3e4-4427-a88e-ddc7f72a3fa5,,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000156F9000004931,,,,,,,,Indica,,020-1007331ADCB,Loud AF,,Chemhistory,2025-01-13,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Bag And Tag,3.000,,,,,,,,,REC,909f5df3-af4a-42e2-9093-5155bfbb07a0,Gush Mintz (R),9efb6c95-144a-44c0-bb9f-b870883447d2,Loud AF,$16 Gram (R),$16.00,$48.00,$1.50,$4.50,1A40103000156F9000005359,,Grams,grams,08/13/2025 11:55:37 AM,,09/01/2025 03:13:30 PM,f9ea0b86-fa3b-4398-8a32-a87489f2a27e,,2025-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A40103000156F9000005359,,,,,,,,Indica,,020-1007331ADCB,Loud AF,,Chemhistory,2025-06-16,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.84,,,,,,,,,,,,,,,,,,,,,,,,,
Flower,Today's Herbal Choice | Rainier,Hold Safe Rainier,454.000,,,,,,,,,REC,396337fd-1291-4083-8d52-8ca68322bb18,Halle Berry x Lemon Roze (R),6723d692-07b6-4b88-bc65-48b8dafb7e4a,,$7 Gram (R),$7.00,"$3,178.00",$0.00,$0.00,1A4010300007D66000112575,,Grams,grams,09/25/2025 01:52:26 PM,,,70c909dc-ee7a-41cd-bcb3-abbb80c1596c,,2025-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1A4010300007D66000112575,,,,,,,,50/50,,020-10138402858,Boring Glory LLC,,3B Analytical,2025-09-09,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,27.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.08,,,,,,,,,,,,,,,,,,,,,,,,,
